rental_id,vehicle_id,vehicle_make,vehicle_model,vehicle_year,vehicle_type,vehicle_registration,vehicle_odometer_reading,vehicle_in_use,customer_id,customer_name,customer_dob,customer_dl,customer_address,customer_phone,customer_email,employee_id,employee_name,employee_dob,employee_email,employee_ssn,employee_phone,employee_designation,rental_cost_per_hour,rental_pickuptime,rental_dropofftime,rental_fuel_option,rental_trip_cost,payment_id,payment_mode,payment_card_no,payment_ amount,payment_biller_name,payment_biller_addr,payment_timestamp
c6f2366b-61c4-4579-9853-39b2674a00f3,b64d774f-ef75-4e11-94d1-78420b3f0bf8,Volkswagen,Volkswagen Golf Alltrack,2017,Wagon,709HFM,108980,False,152cfe8a-6ed3-4852-b238-b9913b33d0f7,Heather Thomas,1976-07-21,BNT298042,"69161 Rivera Locks
Hollytown, DE 08439",0017708438,heather.thomas_383@outlook.com,f52f999f-c568-434c-90bc-3eff82d5a321,Victoria Torres,1984-09-14,victoria.torres_832@sennacars.com,391-75-1986,0013175758,Assistant Manager,19.8,2023-04-02 12:26:12.049988,2023-04-02 15:26:12.049988,yes,59.4,9e308eda-3ecc-4129-91e0-9305248c1214,Debit Card,6502192929246259,71.28,Mary King,"594 Richard Highway
Lake Mariah, NV 18218",2023-04-02 15:12:27.049988
ab368729-338d-41cb-9c24-6f8375589863,0d363f3b-c823-4459-a15f-aa955050f2d6,Mazda,Mazda3 Hatchback,2017,Hatchback,W 299113,145053,True,6fd4122e-39a5-4358-9d61-aaf232c90470,Shannon Becker,1958-05-26,DSH184020,"11868 Francisco Point
Port Maryside, MP 33876",7384435184,shannon.becker_732@yahoo.com,a6e2f33c-fbad-4edd-aa6a-86bce4dda7d1,Joshua Cardenas,1959-07-14,joshua.cardenas_667@sennacars.com,104-82-0747,6908169236,Assistant Manager,5.5,2023-02-08 02:26:18.272297,2023-02-08 17:26:18.272297,yes,82.5,bbea089d-45cf-4f6b-b484-cc4080bea55d,Debit Card,6552178084515439,99.0,Michael Hanson,"6317 Jill Burgs
West Carolyn, CT 88088",2023-02-08 11:42:52.272297
88c446af-4c72-4e7b-bc0c-903694a77d37,044aaa00-e654-4e34-a03b-ef1963ea9d94,Mercedes-Benz,Mercedes-Benz E-Class,2018,Sedan,L47-49Z,21104,False,01968822-0445-4255-9fde-761acadeed0f,Amy Carter,1978-07-18,VTQ660970,"PSC 5470, Box 6146
APO AE 38737",6274404336,amy.carter_634@google.com,aac7f867-1bd3-42c9-b17d-9457cd882bec,Spencer Rodriguez,1993-04-08,spencer.rodriguez_559@sennacars.com,148-87-9381,3599159499,Customer Service Representative,8.8,2023-12-26 03:53:27.922332,2023-12-28 01:53:27.922332,yes,404.8,d204cecb-198a-4439-8742-68a1ce879021,Credit Card,4643149372345892,485.76,Angela Freeman,"42495 Lee Islands Apt. 283
Trevinoport, OK 33804",2023-12-26 17:23:47.922332
1875a0b5-ee80-45f1-b361-d9d1228a4585,15912d60-12b9-4128-b0f9-049a102da271,Honda,Honda Civic Hatchback,2020,Hatchback,085 MR9,30150,True,ce620e71-ec2a-4373-8508-2751ce906b8f,Richard Watson,2003-11-10,NQR478483,"72034 Richard Pines
Markchester, VA 75866",9245059101,richard.watson_764@outlook.com,a2100d88-2b14-4b2a-8e9d-09a612dd4da4,Robert Camacho,1949-10-19,robert.camacho_674@sennacars.com,724-72-4330,9218776670,Customer Service Representative,4.0,2023-12-24 15:59:12.307515,2023-12-26 11:59:12.307515,no,176.0,c49587f4-ca2c-4754-9c00-272679d931dd,Debit Card,6011356447209784,211.2,Megan Lang,"587 Bradley Heights
Destinymouth, ND 60269",2023-12-25 05:32:12.307515
75bf1030-1ac3-41e7-9d7f-afd7577fcf99,d4ac9dae-14c9-470c-8b35-eac47dda1464,BMW,BMW 4 Series,2017,Coupe,038-PRU,83164,False,10ccbf54-ea4a-4244-bc83-37232a91fd42,Eric Phillips,2004-04-26,UQB530691,"724 Jefferson Unions Suite 104
Jillton, IL 67131",0012327724,eric.phillips_606@yahoo.com,829bb5b8-b6d5-4267-912b-0f77fc81b00e,Louis Frank,1955-06-18,louis.frank_139@sennacars.com,296-62-1961,2873284404,Assistant Manager,11.0,2023-04-20 14:48:28.445402,2023-04-20 22:48:28.445402,yes,88.0,8b71f301-03c7-4f76-ad9b-965ff240e0cf,Credit Card,377277343102975,105.6,Erica Adams,"98252 Patterson Rue Suite 661
Martinezborough, CO 32304",2023-04-20 21:09:33.445402
ccfefdeb-4fe4-41e6-ba1a-9694080d8ae3,2ca835aa-f716-488d-a9a5-9bf84c01f284,Volkswagen,Volkswagen Golf,2021,Hatchback,CWD 983,172128,True,2755b5fb-8ead-4938-bd71-de1f8eccfb21,Austin Hernandez,1956-11-08,ZOZ098291,"3700 Joshua Roads Apt. 422
Ryantown, SD 34631",7048795568,austin.hernandez_68@google.com,404bad11-8fed-4a13-b8d5-7525fbcc0af8,Shane Dunlap,1969-10-12,shane.dunlap_443@sennacars.com,107-88-2361,9554218745,Customer Service Representative,5.5,2023-06-03 19:43:22.206184,2023-06-04 21:43:22.206184,yes,143.0,029b15cc-a2ec-4f89-a3f5-665a02f6bd4c,Debit Card,2639187899892640,171.6,John Mercado,"6197 Peck Points Apt. 464
Scottchester, IN 91792",2023-06-04 05:02:38.206184
42531fd7-e7ba-41ff-b58f-b838d26ce257,a2c0142a-ce3b-4ea3-92d5-7b51da9b2662,Ford,Ford Bronco,2019,Offroad,KO1 4372,187148,True,1077f5a8-9e4f-4494-949c-d81c907c72d3,Taylor Bradley,1997-12-19,VNG989342,"677 Peter Gardens
Port Joshua, TN 86158",0018443441,taylor.bradley_305@outlook.com,9ef54340-485a-4ba6-84ee-294be77d55d0,Samantha Baker,1972-11-18,samantha.baker_813@sennacars.com,188-25-0351,6395628880,Sales Agent,16.5,2023-11-13 06:17:15.997797,2023-11-13 17:17:15.997797,yes,181.5,c7bbe95d-9578-4bbd-8c60-4b4bf13eadf6,Credit Card,2274462334673370,217.8,Alexis Hopkins,"3085 Clements Fall
North Elizabethfort, RI 90360",2023-11-13 20:35:20.997797
b7820ac9-f59f-4ada-abd2-e89ddf596f5e,6f751d2c-fed4-4b69-9d48-bc259dc781fa,Mercedes-Benz,Mercedes-Benz E-Class,2021,Sedan,6278,162923,False,2c50d714-5c47-4c2f-93ce-4421ae5a341b,Claire Burke,1974-11-22,LCX844701,"449 Brown Parkway
East Ginaview, NJ 67309",7798657664,claire.burke_331@outlook.com,d1d92415-c5b2-4c20-83fb-754c2fd500b5,Scott White,1974-04-17,scott.white_576@sennacars.com,623-91-0199,8889796276,Clerk,6.4,2023-10-27 03:38:42.211202,2023-10-27 05:38:42.211202,no,12.8,271d1e8d-c215-4346-ade3-70921c50027f,Debit Card,6011515944636597,15.36,Richard Thomas,"9431 Stephanie Unions Apt. 047
Garystad, MD 97210",2023-10-27 07:43:57.211202
ed5b9eb3-3b7b-4055-a065-7f51d20f4224,d2e64d24-cbf4-46cb-b654-14c6d546dacc,Chevrolet,Chevrolet Malibu,2020,Sedan,OM-5592,21951,True,e0f49604-5b2a-49cd-84a2-be6ce8310196,James Thompson,1966-01-30,KJD164268,"9735 Simmons Gardens Apt. 091
Browntown, SD 75623",6068954157,james.thompson_429@live.com,5015a204-06c7-4748-af78-f2e54c22084e,Jennifer Lopez,1991-12-15,jennifer.lopez_668@sennacars.com,601-91-7343,9852600094,Clerk,8.8,2023-08-24 16:12:34.406802,2023-08-26 09:12:34.406802,yes,360.8,873b0502-d40c-4de4-bb21-8fe288fb0010,Cash,,432.96,,,2023-08-25 13:46:42.406802
b95fa217-b048-4175-bd3c-cddb7ae10839,b5a85e51-b73b-4186-afa1-15ee7990e710,Chevrolet,Chevrolet Silverado,2021,Pickup,HHU 097,91433,True,386e46fa-8a73-41c2-909f-112de22c53ad,Matthew Salas,1958-02-13,JHJ687420,"017 Hill Track
Greenton, PA 96039",3159925219,matthew.salas_363@google.com,687d2678-7799-4fc1-b6fb-acbacc5bb886,Matthew Brown,1995-11-18,matthew.brown_216@sennacars.com,704-91-3803,3554132331,Sales Agent,13.2,2023-06-25 13:05:01.958787,2023-06-26 03:05:01.958787,yes,184.8,181f2576-44fb-4ea9-85cb-c44759730e46,Credit Card,370386047905182,221.76,Tonya Thomas,"Unit 3699 Box 7610
DPO AP 41205",2023-06-26 07:56:44.958787
106ec028-f83c-47d7-870a-ea919ff0178d,0bcb20bd-d9a4-48d2-91c1-b8195d548b75,Honda,Honda Civic,2015,Sedan,JBJ 679,103266,True,41523a4d-8edf-45bb-9bb4-0bb878c6d900,Robert Joyce,1969-05-16,MAV022063,"2582 Armstrong Unions
New Jennifer, MI 49272",7659282917,robert.joyce_313@hotmail.com,7b39d022-a9ef-4426-b9d0-9b31ca56d5ad,Amy Rodriguez,1990-07-06,amy.rodriguez_305@sennacars.com,524-55-0601,8982775415,Manager,6.4,2023-05-18 15:52:33.547436,2023-05-20 08:52:33.547436,no,262.4,df763f5a-3ee0-45f6-b56c-3737c17f2469,Cash,,314.88,,,2023-05-19 13:50:28.547436
19c945e9-05fd-40a3-83a6-f5d2cb692f1f,3518144e-ddd1-463c-a9bc-94c3ea80d347,Jeep,Jeep Grand Cherokee,2021,SUV,051 RAY,194414,True,aba3f197-474a-4ac2-80a2-a9975a0fd798,Philip Carr,1989-12-10,QOJ894596,"373 Lawrence Lodge Suite 601
North Ernest, TX 27332",7924175412,philip.carr_950@example.com,8e84548e-3277-4437-83d4-7d705b4ea4cb,Blake Weber,2002-12-22,blake.weber_473@sennacars.com,208-79-1512,7394963623,Clerk,8.0,2023-03-29 11:20:15.825249,2023-03-29 17:20:15.825249,no,48.0,aab82cb2-51ef-421b-87bc-325264ff2ca9,Cash,,57.6,,,2023-03-29 13:56:54.825249
7d63e0e0-ef84-4d09-9917-379424b8b024,cabbc773-4702-4b86-b65a-185000adb72a,Land Rover,Land Rover Defender,2017,Offroad,XLT 259,30517,True,19fd7fc9-37d9-49ae-9740-dc7d92724638,Kimberly Spencer,1995-07-23,NED000363,"807 Johnson Highway Apt. 530
Port Adrian, AL 69202",0019753527,kimberly.spencer_872@live.com,23756225-8caf-4604-9b16-8eefd5dd8c09,Beth Brown,1979-05-05,beth.brown_930@sennacars.com,319-14-8251,8569920968,Customer Service Representative,16.5,2024-02-27 11:13:52.461106,2024-02-28 07:13:52.461106,yes,330.0,caf0606d-c0c4-4ba9-b132-60bc919e1f75,Debit Card,370981336706240,396.0,Jason Mclaughlin,"8473 Pena Plains
New Sandraland, CT 81242",2024-02-28 06:27:56.461106
2172b335-92ac-47aa-8be6-9ca1761a0396,65b1b679-491c-4bc2-9c40-76f1a3456533,Mercedes-Benz,Mercedes-Benz C-Class Coupe,2016,Coupe,0EN 659,160519,True,b2cd736d-668a-47a0-af86-7ad64d51d09f,Mrs. Emily Schmitt MD,2004-11-12,RFM667088,"13798 Bush Curve Suite 581
Lake Nicoleport, SD 28171",0017256888,mrs..emily.schmitt.md_892@example.com,6910f84a-a659-4740-ba2e-a08c999c5db1,Betty Diaz,2000-01-14,betty.diaz_358@sennacars.com,442-64-3909,7394717103,Sales Agent,11.0,2023-10-01 06:21:45.032069,2023-10-01 08:21:45.032069,yes,22.0,90bf45c1-7599-4418-8d25-7c8f10f71f1b,Debit Card,347801860458929,26.4,Nicholas Wiley,"583 Chavez Greens
Josephtown, VI 42512",2023-10-01 12:01:05.032069
315e66b7-9214-4b56-a631-452f14fccb61,7d614789-0a48-4ed4-9902-2f44980a35a4,Mercedes-Benz,Mercedes-Benz C-Class Coupe,2018,Coupe,71C Z18,170838,True,0ba60fe3-18e5-45fe-9716-31a37e1bdfba,George Goodman,1981-12-21,XRG015226,"USCGC Alexander
FPO AA 03058",3449390141,george.goodman_864@example.com,947ef4d9-d094-4728-ace4-391a30b91bc0,Ethan Williams,1975-08-03,ethan.williams_520@sennacars.com,768-08-3368,+134135030,Clerk,11.0,2023-04-20 10:03:37.425641,2023-04-22 10:03:37.425641,yes,528.0,6a467173-38f9-47d6-83b4-b47f10656bbf,Credit Card,347863249450266,633.6,Lauren Turner,"597 Cook Landing Suite 511
Mariaview, MD 74138",2023-04-20 10:09:24.425641
7bc2edbd-f4de-4bfb-b153-685714b5de34,b1f67709-5f04-40f5-a3b6-50d2bcc0fa5c,Hyundai,Hyundai Elantra GT,2019,Hatchback,7TY49,63196,True,110c2e1d-0491-4393-8ec6-0348b20a1597,Alicia Maldonado,1976-04-04,QQZ452206,"607 Karen Key
Hamiltonchester, KY 02813",9083615322,alicia.maldonado_144@outlook.com,b64cd129-3748-4bcc-9fc0-46089728fc49,Paul Hill,1991-09-23,paul.hill_910@sennacars.com,595-34-7245,4213857977,Clerk,5.5,2023-03-10 07:22:10.526692,2023-03-11 03:22:10.526692,yes,110.0,e7aa34ca-3fda-421d-89d5-ac309d8e82b0,Debit Card,5566582565902642,132.0,Chad Patterson,"13168 Diaz Mountain
North Paigemouth, VT 85598",2023-03-11 02:46:37.526692
87506374-e92f-4ce1-869d-67f0c4823034,336243ab-83a0-4232-8a8a-18adf82ca146,Toyota,Toyota Camry,2017,Sedan,M17 0ZD,48505,True,48e78400-64e0-45b0-ac6b-a1a0359552c4,Edward Norton,1962-07-14,PXL340718,"33660 Atkinson Garden Suite 770
Macdonaldborough, VA 87718",2725875115,edward.norton_958@hotmail.com,2b500c3c-1d65-404c-aabf-caa6d3034621,Tammy Lucas,1989-08-06,tammy.lucas_302@sennacars.com,052-05-3085,6929455611,Sales Agent,6.4,2023-08-23 22:34:47.509644,2023-08-25 12:34:47.509644,no,243.2,defb3a94-b76b-4974-b6dc-9ef3e4df3297,Cash,,291.84,,,2023-08-24 15:27:55.509644
9a04d83d-e3f4-4fd3-8309-56c5ec2fa78b,f6944ae4-c587-43c2-bd59-a8bab511defe,Mazda,Mazda MX-5 Miata,2019,Convertible,582-WAT,89654,False,5b38be4b-ff19-4e90-9d7d-73bb6ee0d7d4,Jack Castillo,1998-08-29,LEI026618,"Unit 7010 Box 5950
DPO AE 26962",9666618211,jack.castillo_485@yahoo.com,52100388-4149-4b53-8ad8-482255e4994b,Christopher Hawkins,1979-07-14,christopher.hawkins_245@sennacars.com,320-50-7172,6769280755,Assistant Manager,12.0,2023-02-09 14:07:51.822518,2023-02-10 19:07:51.822518,no,348.0,4b96970d-7de4-40cb-90e6-d2c7c70a9d61,Debit Card,4339108102566424,417.6,Mrs. Caroline Christensen,"1683 Nicolas Garden Suite 370
Vegaside, UT 03260",2023-02-09 23:15:21.822518
fcd4a688-841d-4ede-977f-c526fb223dfc,f152d672-ad77-4752-8d20-41655ed916f7,Honda,Honda Odyssey,2017,Minivan,5UX P01,59528,True,0d36eb90-7b8a-49a3-a9d5-ede3fcf89ebd,Kenneth Humphrey,1985-02-11,GLO983672,"3645 Logan Islands Apt. 877
Smithview, CT 52520",2813287698,kenneth.humphrey_15@hotmail.com,eb2882fc-2ab1-4ffe-8acc-c3ce4f6553c5,Nicole Hamilton,1960-08-18,nicole.hamilton_759@sennacars.com,698-96-5969,7863240123,Customer Service Representative,11.0,2023-12-04 13:57:57.098904,2023-12-06 00:57:57.098904,yes,385.0,01343d51-9712-4bb8-851b-92c6e9429893,Cash,,462.0,,,2023-12-05 07:27:45.098904
942265bc-356a-404b-95f3-c6ba9abd295b,1a230dc7-e08a-4a1c-a46d-2d15629e8b99,Land Rover,Land Rover Defender,2016,Offroad,330 XSQ,11504,True,6e9fe1b5-ff9a-4775-9097-5b456fb9baa6,Hannah Sims MD,1970-01-29,AHQ772874,"544 Castro Walk Suite 882
Jenniferchester, AZ 39555",+140163088,hannah.sims.md_773@live.com,07fa4ae5-ae8e-4e00-8afc-b40d7da7dbde,Jeffery Smith,1975-09-05,jeffery.smith_949@sennacars.com,393-39-4788,8435355103,Sales Agent,12.0,2024-01-29 14:50:21.849663,2024-01-30 23:50:21.849663,no,396.0,f1c3d673-d9d8-4d05-98b3-7ff00ce9f467,Credit Card,4086164278409878,475.2,Jillian Brady,"37360 Michael Field Suite 522
New Jason, CT 93483",2024-01-29 17:02:02.849663
ac79d6bc-8641-41e4-9dff-e0497b76d57e,e43093bd-ffac-42ce-8a1b-cf730fe87f14,Chevrolet,Chevrolet Corvette,2015,Convertible,902 YZR,23503,True,8646a82a-315b-4563-aed8-a5b16d8bf7ea,Adam James,1973-03-31,JRN557410,"81846 Thomas Stream Apt. 201
Brandonview, PR 46466",3556907716,adam.james_836@hotmail.com,48248f3d-af24-43be-8264-7436916fa7f7,Matthew Mcdonald,2000-09-22,matthew.mcdonald_103@sennacars.com,518-46-3556,7355415749,Clerk,16.5,2023-01-15 19:29:36.204180,2023-01-16 05:29:36.204180,yes,165.0,62d935cc-6f1d-41c0-85fa-d4b522e5a8aa,Debit Card,4195926883855036,198.0,Timothy Larson,"1484 Kimberly Ridge Apt. 429
New Kyle, KS 83482",2023-01-16 17:28:17.204180
5e094e59-8be6-4913-83b0-0a7af883d99e,1b4c5fb4-8a0e-45d3-9b4d-2eb8ee985db7,Honda,Honda Civic Hatchback,2021,Hatchback,J38-LEF,164671,False,2b815ee3-cc94-4f70-9b47-fa9ddf2ef1cb,Zachary Jenkins,1960-06-05,ZDE871887,"09001 Yu Pass Suite 347
Ashleyside, IA 96124",4182031535,zachary.jenkins_966@google.com,52babe31-e850-4b56-ad0a-f406778614e4,James Goodwin,1947-02-20,james.goodwin_800@sennacars.com,878-12-7943,8559801171,Manager,5.5,2023-08-30 17:30:57.576256,2023-08-31 09:30:57.576256,yes,88.0,00d12a00-e7e1-4345-8209-e9e82706f6fa,Debit Card,2719569009187859,105.6,Cynthia Herrera,"594 Shannon Park
Andrewsland, DE 98921",2023-08-31 13:20:47.576256
cc5a1c1a-4637-4451-859d-6222ecd5ff28,2fb21b3d-4761-441b-9827-916335fae637,Honda,Honda Civic,2015,Sedan,8MZ 959,26923,True,a8dc5ddf-e2e3-4981-8e23-bd6bb9e4dcd8,Todd Sims,1957-07-27,XCQ846376,"702 Nancy Station
Gillchester, ME 40693",0018037909,todd.sims_925@live.com,712ff594-35c2-4429-babc-9073bfd59d1a,Taylor Calderon MD,1974-11-17,taylor.calderon.md_494@sennacars.com,535-31-3924,8964360211,Assistant Manager,8.8,2023-03-07 20:14:34.355508,2023-03-08 03:14:34.355508,yes,61.6,7cc91620-7d43-45af-9a75-a40070376aff,Cash,,73.92,,,2023-03-08 09:36:01.355508
5364f580-5bc8-4622-bf1f-6880a69264e9,f7a614d4-3e62-4705-a40c-11efbbf4b5a5,Audi,Audi A4,2020,Sedan,HU 22783,192766,True,77cf438d-b0c4-4e87-b0b9-98a37d229566,Nathan Hodge,1995-05-22,BUB115628,"6311 Matthew Avenue Apt. 773
Mejialand, MO 46592",2386442287,nathan.hodge_390@yahoo.com,f919a2b6-2d9c-42dd-83b8-fe4c27503517,Kaitlin Wright,1944-09-08,kaitlin.wright_469@sennacars.com,275-88-6600,0014564378,Manager,8.8,2023-01-17 22:32:52.618136,2023-01-19 11:32:52.618136,yes,325.6,835127bd-f0bd-41ae-9e3f-5b2d576fd317,Cash,,390.72,,,2023-01-18 04:18:23.618136
995b4c30-c435-4f4d-8bf2-10691ca8268c,85ebd5a8-50f2-48e2-b2a9-a580c090c341,Volkswagen,Volkswagen Golf,2018,Hatchback,WVB7312,145149,False,1c142b5e-0210-4281-aa8b-86206b0a24de,Michael Johnson,1994-09-20,CDN615010,"293 Bush Station
Brandyside, NH 52194",4106683306,michael.johnson_996@hotmail.com,1812e503-f3b9-4cc2-9801-02cffc5b0427,Carla Nicholson,1964-06-05,carla.nicholson_430@sennacars.com,009-84-5151,7994862176,Manager,4.0,2023-05-10 17:30:56.122763,2023-05-10 19:30:56.122763,no,8.0,a950b132-267d-48bc-a81a-495c8ca14b93,Credit Card,4810650680967365,9.6,Bruce Williams,"754 Smith Falls Apt. 003
Port Donaldmouth, ME 30413",2023-05-10 19:05:44.122763
9a0c0bc9-17e6-44fb-bca1-53ed90999151,5585a531-cfa0-4096-be17-a2e468b4b0ba,Honda,Honda Civic Hatchback,2021,Hatchback,05W•788,144013,True,0b1ea6d0-3a4a-47d3-bb0f-7e187cf9b143,David Hernandez,1991-10-24,VNO346393,"PSC 3357, Box 5504
APO AP 98250",0012988178,david.hernandez_104@yahoo.com,068840f2-e2e4-45aa-ba8e-3e468bbfe6b8,Michael Williams,1983-11-22,michael.williams_261@sennacars.com,281-28-5612,2154137019,Assistant Manager,5.5,2023-06-01 15:56:15.671004,2023-06-02 09:56:15.671004,yes,99.0,d6c8ff41-cedd-4ece-98b2-f2459a703df3,Cash,,118.8,,,2023-06-01 18:53:11.671004
18fc2138-e492-4273-98ec-d30d54386781,347c4d8d-ddbb-43ae-9749-2286da1ab157,Mercedes-Benz,Mercedes-Benz C-Class Coupe,2019,Coupe,752-FWB,102179,True,9a786a11-55be-4745-9a76-efe1f99c118e,Tonya Walton,1978-02-11,CME557555,"559 Tristan Parkway Suite 340
Jamesmouth, KS 86995",4265777692,tonya.walton_605@outlook.com,14f18994-3d69-46bc-98c0-6e2b7bc8c5f5,Alicia Petersen,1954-10-25,alicia.petersen_653@sennacars.com,410-20-7441,+136774103,Sales Agent,8.0,2023-02-08 10:03:07.655124,2023-02-08 23:03:07.655124,no,104.0,21e07719-3391-4afc-a65e-1362c18d98e1,Debit Card,6011554624018826,124.8,Douglas Burns,"21626 Christopher Greens Suite 155
Castillobury, NY 19602",2023-02-08 16:48:02.655124
2b7af154-fb7f-4edb-81c2-93eeb7ab01c6,e65a2223-0fa0-48ba-9b12-8b2040c51e0f,Ford,Ford Transit,2016,Van,J17 4ZO,191573,True,6cb7e2fc-d8ab-4beb-b1d8-465b16b38b4b,Marissa Branch,1982-05-18,SEH456687,"30095 Matthew Passage Suite 390
Victorview, NV 53548",0014904931,marissa.branch_414@outlook.com,c72c2916-4023-4876-bbcd-af1503f55bd6,Jimmy Ward DDS,1990-12-20,jimmy.ward.dds_633@sennacars.com,630-63-3883,7953420274,Sales Agent,13.2,2023-05-25 06:38:28.591473,2023-05-26 21:38:28.591473,yes,514.8,452d394d-8ff5-4ed1-a7ae-de49a8a51cfc,Debit Card,4378295444396248,617.76,Nicholas Young,"545 William Crescent Suite 521
New Jordan, NE 45556",2023-05-26 02:41:11.591473
e5b2e179-508c-4fad-a47f-cf8c02079f29,c02202c4-3cb6-476c-94cb-585a1656aaf1,Lexus,Lexus RX,2016,SUV,453-MVL,150665,False,f1b4071e-7014-4fec-81f2-4fd07a656cff,Nathan Moody,1963-09-22,GET764575,"Unit 8899 Box 8804
DPO AP 47069",4409732255,nathan.moody_90@hotmail.com,fc54a080-8497-4ec2-912c-afcc699134fd,Laura Flores,2002-06-05,laura.flores_323@sennacars.com,260-99-3052,0014272164,Sales Agent,11.0,2023-11-26 01:46:31.758268,2023-11-27 22:46:31.758268,yes,495.0,568a9403-9f9e-4464-b116-6c9169e87b66,Debit Card,584228447259,594.0,Jesse Hawkins,"013 Rivas Springs Apt. 314
Destinybury, MI 09056",2023-11-26 03:50:50.758268
e7dd0593-cd1b-4286-a48d-8e45593b95f7,aba4e3de-05f7-4ef4-871a-d0f2a2f5952b,Ford,Ford Bronco,2019,Offroad,N48-98W,44680,False,aa93a668-07f7-402d-a70c-e429b774d0f0,Jessica Mathews,1982-02-22,FOM341040,"1915 Elizabeth Forks Apt. 152
Sanchezburgh, IN 36894",5592973241,jessica.mathews_36@yahoo.com,b12e3446-f086-431a-9d7d-71f72733ff2f,Rachel Moran,1979-01-13,rachel.moran_704@sennacars.com,144-23-1310,5413650075,Sales Agent,12.0,2023-05-05 13:09:02.479965,2023-05-07 09:09:02.479965,no,528.0,bbc10972-d82b-4bb4-8d08-af6b46ec8b1e,Credit Card,6560895511481261,633.6,Susan Wilkins,"716 John Walks Apt. 599
South Steven, WI 82051",2023-05-05 20:25:07.479965
0b4549b3-d23e-4444-90c6-2f123eba3288,03a924f5-6cca-447a-852c-7de4c4ab9a24,Audi,Audi A4,2018,Sedan,CHG5838,45930,True,c3fe6dc9-2884-4330-a46d-a4fc5185a8c7,Stephanie Ramos,1954-07-20,DKF652223,"39009 Lang Forks Suite 617
Lake Davidfurt, MH 07867",7008218463,stephanie.ramos_713@yahoo.com,98376393-8c5a-4eee-b8f0-f115d04908f4,Virginia Medina,1983-05-03,virginia.medina_883@sennacars.com,887-43-0621,+129240122,Manager,8.8,2024-01-21 03:53:18.669687,2024-01-22 20:53:18.669687,yes,360.8,243aae4d-6fdb-4dd3-b123-33015c395b4c,Cash,,432.96,,,2024-01-21 10:03:04.669687
2cb0b39a-7028-492e-b35b-4e84d31c7cdb,c66cad4a-0351-4e28-8d29-e5d4c6f5f128,Mazda,Mazda3 Hatchback,2020,Hatchback,674P9,100168,False,ff9b727a-758f-4851-99cb-f1a37747f4e9,Daniel Church,1986-03-04,EYM694995,"68873 Gibson Oval Suite 231
Scottchester, MT 90301",5376680612,daniel.church_260@google.com,1da770fa-bab4-4086-9eb7-618c2c4688f6,Kayla Wright,1974-05-04,kayla.wright_846@sennacars.com,479-18-6860,9542290289,Customer Service Representative,5.5,2023-06-29 22:01:00.165977,2023-07-01 01:01:00.165977,yes,148.5,a3e7d859-c24f-492c-bb50-68eb74656fd1,Debit Card,4340770853461472,178.2,Kim Kim,"221 Maria Rue
Port Christopher, MN 31187",2023-06-29 23:14:14.165977
c69fe2b2-1463-43b8-8870-ec0b74f1fb13,0b72e0b8-74b9-4c88-9513-df6aa37823df,Land Rover,Land Rover Defender,2017,Offroad,434-RFE,153054,True,afb187da-203a-489e-8004-1898ea90c99c,Michelle Thomas,1976-05-27,RRM990900,"6886 Abbott Junctions
Morgantown, RI 88991",7526368859,michelle.thomas_790@yahoo.com,4660d8aa-a4b8-4dfb-aa23-97765a3ab69d,Robert Thomas,1950-03-30,robert.thomas_625@sennacars.com,454-67-1767,5396086610,Assistant Manager,12.0,2023-12-01 07:05:32.292011,2023-12-01 13:05:32.292011,no,72.0,577c0b3d-0f22-4080-a83f-afe65f894cc1,Debit Card,6011808442884110,86.4,Taylor Pena,"9516 Sullivan Port
South Johnfort, MN 10412",2023-12-01 11:01:23.292011
19bf2b8a-24da-4659-a402-78cb88042852,dce0cb4f-2a4c-4e73-8ccf-fb83b785bf84,Chevrolet,Chevrolet Silverado,2017,Pickup,5RBF 92,37458,False,79794208-cbbb-48dc-b22b-3ca762e015cf,Courtney Phillips,1953-05-02,RZS552081,"64988 Darlene Cliffs
West Corey, OK 40278",0015974649,courtney.phillips_406@hotmail.com,8a3cd44b-e9e1-454f-bdb7-e49e1f09cacd,Mary Mayo,1967-12-27,mary.mayo_380@sennacars.com,629-22-3915,+124137450,Assistant Manager,13.2,2023-05-16 09:45:01.056098,2023-05-16 16:45:01.056098,yes,92.4,6e6c1566-705e-446b-b6dc-30d00ec3293f,Cash,,110.88,,,2023-05-16 11:30:59.056098
54b983cc-8ae3-437d-828b-ad8e9a81b979,c9c07bec-1f8e-4faa-88d4-6183a89fcbb3,GMC,GMC Sierra,2021,Pickup,64-70506,81302,True,a1b5650f-4885-4a48-bde7-3dbcf963c1ea,Patrick Garcia,1969-05-23,WNP424742,"8193 Joshua Fort
Port Thomasshire, FM 58603",3254130820,patrick.garcia_144@live.com,f8ead8e5-4d4f-4d71-a15a-35ef2d11f536,Desiree Wheeler,1970-01-24,desiree.wheeler_654@sennacars.com,740-65-2034,6309691060,Clerk,9.6,2023-11-19 01:57:38.221328,2023-11-19 12:57:38.221328,no,105.6,e21279ad-dd4a-4d7e-aecd-347d3e9ab556,Credit Card,502069219124,126.72,Brandon Chapman,"750 Navarro Stravenue
Diazchester, SD 83922",2023-11-19 21:17:06.221328
